video_id,comment_id,parent_comment_id,level,username,nickname,comment,create_time,clean_comment,is_empty_after_cleaning,sentiment,sentiment_score,agufsamudra_sentiment,agufsamudra_sentiment_score,mdhugol_sentiment,mdhugol_sentiment_score,aardiiiiy_sentiment,aardiiiiy_sentiment_score,final_sentiment_voting
7553950099299110151,7554584288302842631,7.554027076245063e+18,1.0,gurihnagih.sby,cemilan surabaya favoritmu,"emang gitu kak pemikiran mereka, ga terima kritik dan langsung ngira yang ngritik itu anak abah 🤣",2025-09-27 09:05:34,emang gitu kak pemikiran mereka ga terima kritik dan langsung ngira yang ngritik itu anak abah,False,negatif,0.971398651599884,negatif,0.9734973311424255,negatif,0.9962846040725708,negatif,0.9973402619361877,negatif
7553950099299110151,7554075822011237128,7.554027076245063e+18,1.0,phannyphilia,Phanny,"emg rada2 wkwk, yg sabar ya",2025-09-26 00:12:27,emg rada2 wkwk yg sabar ya,False,negatif,0.9846711158752441,negatif,0.9366912841796875,positif,0.7740980982780457,netral,0.9946780204772949,negatif
7553950099299110151,7554051523767206663,7.554027076245063e+18,1.0,klazzzkoi,KOI,nyambung karena tidak menerima kritikan,2025-09-25 22:38:07,nyambung karena tidak menerima kritikan,False,positif,0.878404438495636,negatif,0.9589043855667114,positif,0.6862857937812805,negatif,0.9959511756896973,positif
7553950099299110151,7554053769136161552,7.554027076245063e+18,1.0,bby_staby,staby,"tiap dikritik tu alesannya, bersyukur, syukur bisa makan dsb. lah ya ga sesuai visi misi dong ya",2025-09-25 22:46:55,tiap dikritik tu alesannya bersyukur syukur bisa makan dsb lah ya ga sesuai visi misi dong ya,False,negatif,0.9893186688423157,negatif,0.9877580404281616,negatif,0.9942054152488708,negatif,0.9710361957550049,negatif
7553950099299110151,7554054902264283912,7.554027076245063e+18,1.0,damn52914,damn,"pasti di bilang anak abah, emg temple bgt mereka bg g bisa argumen ya gitu otak nya g mau dipake pokoknya presiden maha benar😂😂",2025-09-25 22:51:09,pasti di bilang anak abah emg temple bgt mereka bg g bisa argumen ya gitu otak nya g mau dipake pokoknya presiden maha benar,False,negatif,0.9957094192504883,negatif,0.9689553380012512,negatif,0.8291458487510681,negatif,0.9976232647895813,negatif
7553950099299110151,7615799173812273937,7.554027076245063e+18,1.0,lailasanto96,laila santos,pasti kak..yg bener JD salah,2026-03-11 08:10:36,pasti kak yg bener jd salah,False,negatif,0.9618299007415771,negatif,0.9682371020317078,negatif,0.993532657623291,negatif,0.9632070660591125,negatif
7553950099299110151,7555155656199258888,7.554027076245063e+18,1.0,caca08394,caca,mari bergandeng tangan,2025-09-28 22:02:41,mari bergandeng tangan,False,netral,0.8876041769981384,positif,0.6674930453300476,netral,0.9099714159965515,netral,0.6905428171157837,netral
7553950099299110151,7554237871462417160,7.554027076245063e+18,1.0,xiaondah,່,"Lo kritiknya gimana dulu, minta program dihapus karena gasuka programnya atau kritik karena isi dari MBG nya. Rat2 tu yang kritik minta dihapus ini program padahal bukan ini masalahnya, dr. Tan juga ga bilang ini dihpus tapi perbaiki pemberiannya , isi MBG nya.",2025-09-26 10:41:19,lo kritiknya gimana dulu minta program dihapus karena gasuka programnya atau kritik karena isi dari mbg nya rat2 tu yang kritik minta dihapus ini program padahal bukan ini masalahnya dr tan juga ga bilang ini dihpus tapi perbaiki pemberiannya isi mbg nya,False,negatif,0.9942260384559631,negatif,0.9961735606193542,negatif,0.9933390021324158,negatif,0.9849435687065125,negatif
7553950099299110151,7554177119271027473,7.554027076245063e+18,1.0,myname_3r,bukan orang baik,"sekolah saya baru kemarin, menyampaikan kritik terkait keluhan makanan basi dan wadahnya yang pakai wadah plastik dan juga bau, tapi malah gurunya di salahin.
katanya ""harusnya guru kreatif begitu MBG dtg langsung di buka bukain wadahnya, supaya makanan panas tidak berembun mengakibatkan basi""
padahal apa wewenang mereka nyalah nyalahin guru. memangnya mereka bayar guru brp untuk ngurus MBG?
MBG kan tugas mereka, pihak sekolah hanya menerima sj, tdk ada urusan untuk ikut terlibat dan bertanggung jawab terhadap MBG.
sayangnya kemarin kami tdk sempat untuk merekam kejadian tersebut sehingga bukti kami lemah. tapi ini makanan MBG yang kami terima kemarin dan mereka sebut ini layak.",2025-09-26 06:45:49,sekolah saya baru kemarin menyampaikan kritik terkait keluhan makanan basi dan wadahnya yang pakai wadah plastik dan juga bau tapi malah gurunya di salahin katanya harusnya guru kreatif begitu mbg dtg langsung di buka bukain wadahnya supaya makanan panas tidak berembun mengakibatkan basi padahal apa wewenang mereka nyalah nyalahin guru memangnya mereka bayar guru brp untuk ngurus mbg mbg kan tugas mereka pihak sekolah hanya menerima sj tdk ada urusan untuk ikut terlibat dan bertanggung jawab terhadap mbg sayangnya kemarin kami tdk sempat untuk merekam kejadian tersebut sehingga bukti kami lemah tapi ini makanan mbg yang kami terima kemarin dan mereka sebut ini layak,False,negatif,0.9958990216255188,negatif,0.9696653485298157,negatif,0.9804526567459106,negatif,0.9968870282173157,negatif
7553950099299110151,7554142994337956615,7.554027076245063e+18,1.0,putu.dika__,Dikasihapa,berarti mereka goblog kak,2025-09-26 04:33:16,berarti mereka goblog kak,False,negatif,0.9959981441497803,negatif,0.9801236987113953,negatif,0.9982389211654663,negatif,0.9877534508705139,negatif
7553950099299110151,7554029080099685127,,0.0,savior_895,savior9,dr tan ini yg dulu galak banget ke ibu2 mpasi. skrg berhasil naikin edukasi mahmud2 buat menuhi gizi anak2nya. anak2 skrg pada tinggi dan sehat. harusnya ibu ini yg jadi kepala BGN. biar semua orang dia galakin soal gizi,2025-09-25 21:11:01,dr tan ini yg dulu galak banget ke ibu2 mpasi skrg berhasil naikin edukasi mahmud2 buat menuhi gizi anak2nya anak2 skrg pada tinggi dan sehat harusnya ibu ini yg jadi kepala bgn biar semua orang dia galakin soal gizi,False,positif,0.7127999663352966,positif,0.9058927893638611,positif,0.8482641577720642,negatif,0.9111210107803345,positif
7553950099299110151,7554049536676922130,7.554029080099685e+18,1.0,vianase,vianas,kenapa orang pada salty padahal yg diomongin bener semua ya😭🤣,2025-09-25 22:30:23,kenapa orang pada salty padahal yg diomongin bener semua ya,False,negatif,0.9941253662109375,negatif,0.9934645295143127,negatif,0.9870474338531494,negatif,0.9781411290168762,negatif
7553950099299110151,7554059320327439122,7.554029080099685e+18,1.0,melyantika3050,melyantika3050,Soalnya mereka denial mbaaa wkwkwk,2025-09-25 23:08:21,soalnya mereka denial mbaaa wkwkwk,False,negatif,0.9956662654876709,negatif,0.8585044741630554,negatif,0.8531867265701294,negatif,0.9044588208198547,negatif
7553950099299110151,7554198347403674376,7.554029080099685e+18,1.0,secretbae40,wildflowersss,yg salty soalnya kagak punya otak kak,2025-09-26 08:07:58,yg salty soalnya kagak punya otak kak,False,negatif,0.9940609335899353,negatif,0.9910145401954651,negatif,0.9949343800544739,negatif,0.9842687845230103,negatif
7553950099299110151,7554050291688932103,7.554029080099685e+18,1.0,puterihardiningrum,𐙚 yeopput 𐙚,"ga bisa terima kenyataan kak, makanya pada salty 😂",2025-09-25 22:33:17,ga bisa terima kenyataan kak makanya pada salty,False,negatif,0.9865151047706604,negatif,0.9798405766487122,negatif,0.9855405688285828,negatif,0.9214131236076355,negatif
7553950099299110151,7554431480942084871,7.554029080099685e+18,1.0,welcometomyxxx,be a good guy,"salty ga salty sih,
kalo perkataan dokter bener,
TAPI liat komenan lain malah pada nyalahin PRESIDEN & PROGRAM NYA, BUKAN VENDOR ATAU PIHAK2 YANG NGURUS MBG NYA. itu kan salah bgt",2025-09-26 23:12:33,salty ga salty sih kalo perkataan dokter bener tapi liat komenan lain malah pada nyalahin presiden program nya bukan vendor atau pihak2 yang ngurus mbg nya itu kan salah bgt,False,negatif,0.9954560995101929,negatif,0.9894800186157227,negatif,0.9969071745872498,negatif,0.98997962474823,negatif
7553950099299110151,7554031128412472082,7.554029080099685e+18,1.0,tifa_kiara,Tifa_Kiara,saya udh mengikuti beliau sejak th 80-an mengasuh rubrik gizi di Tabloid Nova,2025-09-25 21:18:53,saya udh mengikuti beliau sejak th 80 an mengasuh rubrik gizi di tabloid nova,False,netral,0.8636329770088196,positif,0.8837736248970032,netral,0.9446858167648315,netral,0.9757168889045715,netral
7553950099299110151,7554070305229669140,7.554029080099685e+18,1.0,ucenmalof,Bucil,Baru tau dr.Tan dari vt yg berseliweran sih kak kayanya 🤣 tanpa tahu beliau ini siapa wkwk,2025-09-25 23:51:00,baru tau dr tan dari vt yg berseliweran sih kak kayanya tanpa tahu beliau ini siapa wkwk,False,negatif,0.9950344562530518,negatif,0.8404024243354797,negatif,0.7084972262382507,netral,0.982038140296936,negatif
7553950099299110151,7554285625500910344,7.554029080099685e+18,1.0,aevadeva,adev,biasanya yg gitu tuh kebanyakan nonton huru hara artis doang bukan nonton edukasi di sosmed😂,2025-09-26 13:46:34,biasanya yg gitu tuh kebanyakan nonton huru hara artis doang bukan nonton edukasi di sosmed,False,negatif,0.9559367895126343,negatif,0.960968017578125,negatif,0.9610350728034973,negatif,0.9651492238044739,negatif
7553950099299110151,7554292669528113941,7.554029080099685e+18,1.0,ucenmalof,Bucil,"Aku kan newmom ya kak, cari referensi sana-sini dan dr.Tan ini emg galak sama ibu-ibu tapi ampuh 🤭",2025-09-26 14:13:54,aku kan newmom ya kak cari referensi sana sini dan dr tan ini emg galak sama ibu ibu tapi ampuh,False,positif,0.8266080617904663,positif,0.6886110901832581,positif,0.9666991233825684,netral,0.980974018573761,positif
7553950099299110151,7554295625158017800,7.554029080099685e+18,1.0,aevadeva,adev,"soalnya galaknya galak sayang galak perhatian bukan galak jahat, jadinya diomelin malah berasa disayang 😭",2025-09-26 14:25:23,soalnya galaknya galak sayang galak perhatian bukan galak jahat jadinya diomelin malah berasa disayang,False,negatif,0.9944922924041748,negatif,0.9380667209625244,negatif,0.8358551263809204,positif,0.7007862329483032,negatif
7553950099299110151,7554309982474142471,7.554029080099685e+18,1.0,hazellnutaeee,vin ◡̈,"padahal dr tan ini secara gak langsung juga ngasih ilmu secara gratis buat para mahmud, mahal loh ini ilmunya. malah banyak yang salty 😆",2025-09-26 15:21:05,padahal dr tan ini secara gak langsung juga ngasih ilmu secara gratis buat para mahmud mahal loh ini ilmunya malah banyak yang salty,False,negatif,0.9957637786865234,positif,0.5732552409172058,positif,0.8138004541397095,negatif,0.9831515550613403,positif
7553950099299110151,7554170671325905672,7.554029080099685e+18,1.0,simply_ailestera,ailestera,"kan, yang penting tuh teknik masaknya. tanpa micin kalo paham takaran gula, garam dan bumbu lainnya pasti rasa masakan jadi enak. aku bilang gini, soalnya ibuku termasuk orang yg masak jarang pake micin. tapi beliau tahu betul caranya masakan jadi umami dan setiap masakan rasanya bakal tetap beda, kalo dasarnya micin, biasanya apapun masakannya, rasanya sama aja. saya bilang gini juga karena saya agak sensitif sama masakan dengan tambahan micin. 😅",2025-09-26 06:20:46,kan yang penting tuh teknik masaknya tanpa micin kalo paham takaran gula garam dan bumbu lainnya pasti rasa masakan jadi enak aku bilang gini soalnya ibuku termasuk orang yg masak jarang pake micin tapi beliau tahu betul caranya masakan jadi umami dan setiap masakan rasanya bakal tetap beda kalo dasarnya micin biasanya apapun masakannya rasanya sama aja saya bilang gini juga karena saya agak sensitif sama masakan dengan tambahan micin,False,positif,0.960514485836029,positif,0.8008080720901489,positif,0.9027379751205444,positif,0.8291789889335632,positif
7553950099299110151,7554046514567365397,7.554029080099685e+18,1.0,marshmallaww_,itsmallaa,BGN nya isinya pensiunan tentara kakk wkwkwk,2025-09-25 22:18:40,bgn nya isinya pensiunan tentara kakk wkwkwk,False,negatif,0.9328694343566895,negatif,0.9355248212814331,negatif,0.9616473913192749,negatif,0.6713456511497498,negatif
7553950099299110151,7554133916086108936,7.554029080099685e+18,1.0,kamar.nur.zikin,"Kamar Nur ""Zikin""","rombak...., Ngurus Makanan yg ngerti Sumber Gizi, kandungan dan manfaat nya",2025-09-26 03:58:03,rombak ngurus makanan yg ngerti sumber gizi kandungan dan manfaat nya,False,positif,0.8581517338752747,negatif,0.9228423833847046,negatif,0.5399271845817566,negatif,0.5327325463294983,negatif
7553950099299110151,7554225501653910292,7.554029080099685e+18,1.0,marshmallaww_,itsmallaa,"ini program bancakan pak, bukan betul betul mau ngasih makanan bergizi, jadi menurut mereka ga penting mau pake ahli gizi atau tdk, yg penting cuan",2025-09-26 09:53:15,ini program bancakan pak bukan betul betul mau ngasih makanan bergizi jadi menurut mereka ga penting mau pake ahli gizi atau tdk yg penting cuan,False,negatif,0.9902050495147705,negatif,0.9417782425880432,negatif,0.9434124231338501,negatif,0.9668631553649902,negatif
7553950099299110151,7554285976635360018,7.554029080099685e+18,1.0,aevadeva,adev,"bener program bancakan, gak lama juga selesai nih program kebanyakan masalah dan gak melalui kajian dan riset panjang dulu tiba2 langsung eksekusi terkesan terburu-buru programnya jadi maksa.",2025-09-26 13:47:53,bener program bancakan gak lama juga selesai nih program kebanyakan masalah dan gak melalui kajian dan riset panjang dulu tiba2 langsung eksekusi terkesan terburu buru programnya jadi maksa,False,negatif,0.9845727682113647,negatif,0.9766592979431152,negatif,0.9906023740768433,negatif,0.9974232912063599,negatif
7553950099299110151,7554176634438599431,7.554029080099685e+18,1.0,kadek.arman14,Kadek Arman,"dan mreka jg gak pernah baca buku kyknya, cuman liat judulnya doang trus mrasa paling ngerti..😁",2025-09-26 06:43:47,dan mreka jg gak pernah baca buku kyknya cuman liat judulnya doang trus mrasa paling ngerti,False,negatif,0.9842942357063293,negatif,0.5794116854667664,positif,0.7759458422660828,negatif,0.6185320019721985,negatif
7553950099299110151,7554175217288004359,7.554029080099685e+18,1.0,ajengrusman,Ajengrusman,Anakku sekalinya makan ciki gakuat melet melet.. sukanya masakan rumahan,2025-09-26 06:38:18,anakku sekalinya makan ciki gakuat melet melet sukanya masakan rumahan,False,negatif,0.5254348516464233,positif,0.7726954817771912,positif,0.9960530996322632,negatif,0.99431312084198,positif
7553950099299110151,7554327100434531092,7.554029080099685e+18,1.0,betyunita354,betyunita,kalo anak umur 6 thn picky eater masih bisa dibenerin gak ya,2025-09-26 16:27:27,kalo anak umur 6 thn picky eater masih bisa dibenerin gak ya,False,netral,0.7272435426712036,negatif,0.9905807375907898,netral,0.9616281986236572,negatif,0.9801857471466064,negatif
7553950099299110151,7554627954803262216,7.554029080099685e+18,1.0,m.i.a.nd,m.i.a,"IH SAMA 😭😭😭😭 BERKAT OMELAN DIA ANAKKU BISA MAKAN GARANG ASEM, PINDANG BANDENG, NASDANG, SEMUR DAGING 😭😭😭😭😭",2025-09-27 11:54:58,ih sama berkat omelan dia anakku bisa makan garang asem pindang bandeng nasdang semur daging,False,positif,0.9210827946662903,positif,0.8002195358276367,positif,0.9910420179367065,positif,0.9841023087501526,positif
7553950099299110151,7554305119958287112,7.554029080099685e+18,1.0,ofalmatine,Sho,"Biasanya gitu kak kalau udah salah tapi ga mau ngakuin, malah di anggap ga sopan/ngehina padahal buat kebaikan juga😂😂",2025-09-26 15:02:10,biasanya gitu kak kalau udah salah tapi ga mau ngakuin malah di anggap ga sopan ngehina padahal buat kebaikan juga,False,negatif,0.9955642223358154,negatif,0.9850693345069885,negatif,0.9881954193115234,negatif,0.9970813393592834,negatif
7553950099299110151,7555383302673203986,7.554029080099685e+18,1.0,tinardwipras,tinardwipras,aku pengen anakku dimarahin dr Tan juga dimana liatnya kak?,2025-09-29 12:47:42,aku pengen anakku dimarahin dr tan juga dimana liatnya kak,False,negatif,0.9180052280426025,negatif,0.9597204327583313,negatif,0.9778262376785278,negatif,0.9979058504104614,negatif
7553950099299110151,7555401135546663688,7.554029080099685e+18,1.0,mamacibey,mamacibey,Di IGnya beliau kak. Beliau rajin bagi bagi ilmu di sana 😊,2025-09-29 13:55:19,di ignya beliau kak beliau rajin bagi bagi ilmu di sana,False,positif,0.9903910160064697,positif,0.950333297252655,positif,0.9828560948371887,positif,0.9208298325538635,positif
7553950099299110151,7554355569508025108,7.554029080099685e+18,1.0,betyunita354,betyunita,oh gtu ya...susah bgt maksa bocah..tp nnti aka sy coba... trimaksih ya,2025-09-26 18:17:57,oh gtu ya susah bgt maksa bocah tp nnti aka sy coba trimaksih ya,False,negatif,0.9933892488479614,negatif,0.7623710632324219,netral,0.695629894733429,netral,0.9292380213737488,negatif
7553950099299110151,7554237362567480072,7.554029080099685e+18,1.0,annisamustika96,SnowWhite🤍,"anak pertamaku hasil didikan dr.tan. dulu setiap DM suka dibales sama beliau, skrg anaknya 4th ga pilih² makanan, lodeh ayok apa aja ayo, jarang jajan, sampe skrg sekolah ga minta jajan ke warung",2025-09-26 10:39:19,anak pertamaku hasil didikan dr tan dulu setiap dm suka dibales sama beliau skrg anaknya 4th ga pilih makanan lodeh ayok apa aja ayo jarang jajan sampe skrg sekolah ga minta jajan ke warung,False,positif,0.8303976655006409,negatif,0.8531869053840637,negatif,0.5882471799850464,positif,0.9861823320388794,positif
7553950099299110151,7554040800323355400,7.554029080099685e+18,1.0,pikochan,🌸pikochan | women's need🌸,iyah gw pernah digalakin😭,2025-09-25 21:56:31,iyah gw pernah digalakin,False,negatif,0.9670841693878174,negatif,0.9700625538825989,negatif,0.7312703132629395,negatif,0.9762141108512878,negatif
7553950099299110151,7573910903785014036,7.554029080099685e+18,1.0,delll512,Irma ade,"dan dri dokter ini aku belajar nggak mesti bahan baku yg mahal buat gizi anak, menu indonesia dan menu rumahan adalah makanan yg baik untuk gizi anak kita",2025-11-18 11:02:46,dan dri dokter ini aku belajar nggak mesti bahan baku yg mahal buat gizi anak menu indonesia dan menu rumahan adalah makanan yg baik untuk gizi anak kita,False,positif,0.9928132891654968,positif,0.9700710773468018,positif,0.9806991219520569,positif,0.9944251775741577,positif
7553950099299110151,7564738012950790920,7.554029080099685e+18,1.0,normiedigital,Normies,saya terbantu sekali dengan dokter tan. saat menyusui sangat terbantu dokter asti dan tim. saat mpasi dan bb bayi saya seret saya dibimbing baik2 sampai Alhamdulillah bb bayi saya naik. beliau sangat baik dan tegas.,2025-10-24 17:47:08,saya terbantu sekali dengan dokter tan saat menyusui sangat terbantu dokter asti dan tim saat mpasi dan bb bayi saya seret saya dibimbing baik2 sampai alhamdulillah bb bayi saya naik beliau sangat baik dan tegas,False,positif,0.9926112294197083,positif,0.9527425765991211,positif,0.9912136197090149,positif,0.9983593821525574,positif
7553950099299110151,7557540029233791752,7.554029080099685e+18,1.0,rrirsajrr,kika,up up up,2025-10-05 08:15:22,up up up,False,netral,0.902702271938324,negatif,0.8127139210700989,positif,0.9438470005989075,positif,0.6646287441253662,positif
7553950099299110151,7555540681626174225,7.554029080099685e+18,1.0,ptrnilamch,Putri N Ch🌻,"setuju, aku anak pertama ikut mpasi ala dr tan, ga picky eater pdhal liat resep tiktok tuh bertentangan bgt sm resep dr tan, pake keju pake minyak kanola, unsalted butter dll",2025-09-29 22:56:55,setuju aku anak pertama ikut mpasi ala dr tan ga picky eater pdhal liat resep tiktok tuh bertentangan bgt sm resep dr tan pake keju pake minyak kanola unsalted butter dll,False,negatif,0.9583427309989929,negatif,0.9297515153884888,positif,0.8326846957206726,negatif,0.6545841693878174,negatif
7553950099299110151,7554993881759777544,7.554029080099685e+18,1.0,riskatr19,Eka_JeKa,lewat ilmu beliau anakku tumbuh tinggi melampaui anak2 sebayanya,2025-09-28 11:34:56,lewat ilmu beliau anakku tumbuh tinggi melampaui anak2 sebayanya,False,positif,0.9650846123695374,positif,0.9789600968360901,positif,0.9817447066307068,positif,0.9971699118614197,positif
7553950099299110151,7554949209817793298,7.554029080099685e+18,1.0,farizhayn23,Farizhayn hnd23,"Semenjak aku ngikutin semua yg dibilang dokter tan, Mpasi aku gak bingung, ngasih makanan dan camilan keseharian gak ribet tp sehat""🥰",2025-09-28 08:41:41,semenjak aku ngikutin semua yg dibilang dokter tan mpasi aku gak bingung ngasih makanan dan camilan keseharian gak ribet tp sehat,False,positif,0.9954366087913513,positif,0.9769647121429443,positif,0.9918298125267029,positif,0.9977661371231079,positif
7553950099299110151,7554925678911882002,7.554029080099685e+18,1.0,bitan882,tabita,"Samaaa aku dulu dimarahin juga tp lupa perkara apaa jdinya skrg anakku ga picky eater semua mau, bb naik 5kg dalam 1 semester 😆 tinggal ngejar TB ajaa nih",2025-09-28 07:10:23,samaaa aku dulu dimarahin juga tp lupa perkara apaa jdinya skrg anakku ga picky eater semua mau bb naik 5kg dalam 1 semester tinggal ngejar tb ajaa nih,False,negatif,0.9559124708175659,negatif,0.9744821190834045,negatif,0.9913820624351501,positif,0.6455978751182556,negatif
7553950099299110151,7554780709888475905,7.554029080099685e+18,1.0,hheldef,Hel🌸,setuju banget,2025-09-27 21:47:44,setuju banget,False,positif,0.9811487793922424,positif,0.7050197124481201,positif,0.9952211976051331,netral,0.5359864830970764,positif
7553950099299110151,7554661504643498759,7.554029080099685e+18,1.0,junayy.set,junii,@novi setuju🤣🤣,2025-09-27 14:05:11,setuju,False,positif,0.9954078793525696,positif,0.881043016910553,positif,0.9943636655807495,netral,0.9907733201980591,positif
7553950099299110151,7554623839872123649,7.554029080099685e+18,1.0,jan.afifah16,🌸 JAN Afifah 🌸,Kereenn bgttt emang penyampaiannya dr tan 🔥🔥🔥,2025-09-27 11:39:04,kereenn bgttt emang penyampaiannya dr tan,False,positif,0.9149789214134216,positif,0.868809700012207,positif,0.9915072917938232,positif,0.9978858828544617,positif
7553950099299110151,7554586643849708308,7.554029080099685e+18,1.0,alevinacantikas,T I K A | Mamam CenBel,"Bener, beliau tu kalo bales komen saklek tapi ak tetep ikutin 😅",2025-09-27 09:14:45,bener beliau tu kalo bales komen saklek tapi ak tetep ikutin,False,negatif,0.9900630116462708,negatif,0.9547659754753113,negatif,0.9534526467323303,netral,0.9942001104354858,negatif
7553950099299110151,7554568194599928592,7.554029080099685e+18,1.0,anakpertama.jateng,Novita_Putri,"setuju..yg ketua BGN harusnya bener2 ahli kesehatan,bukan yg di luar bidangnya🙏",2025-09-27 08:03:27,setuju yg ketua bgn harusnya bener2 ahli kesehatan bukan yg di luar bidangnya,False,negatif,0.9902375340461731,negatif,0.6014326810836792,positif,0.6112883687019348,negatif,0.9128360152244568,negatif
7553950099299110151,7554567548031140626,7.554029080099685e+18,1.0,ardhyaaa.p,jvc - cila's mom,"benaarr, aku juga ngikutin semua pelajaran dr tan di ig, emg berasa kaya di omelin emak sendiri, cuma selama aku perjalanan mpasi enjooy bgt & akupun ga stres. pakai bahan yg ada dirumah, masak menu keluarga, pisahin sblm dikasih bumbu, tau jam anak makan, klo gamau makan yaudah yg ptg kita sajiin makanan yg bergizi, hak anak mau makan seberapa banyaak. jd akunya ga stress mslh MPASI yg inilah itulah, ya berkat dr tan 😍🥰",2025-09-27 08:00:42,benaarr aku juga ngikutin semua pelajaran dr tan di ig emg berasa kaya di omelin emak sendiri cuma selama aku perjalanan mpasi enjooy bgt akupun ga stres pakai bahan yg ada dirumah masak menu keluarga pisahin sblm dikasih bumbu tau jam anak makan klo gamau makan yaudah yg ptg kita sajiin makanan yg bergizi hak anak mau makan seberapa banyaak jd akunya ga stress mslh mpasi yg inilah itulah ya berkat dr tan,False,positif,0.9707748293876648,positif,0.9575834274291992,positif,0.9947178959846497,positif,0.9939045310020447,positif
7553950099299110151,7554455652066116368,7.554029080099685e+18,1.0,ollattepear,diamond.,BENER,2025-09-27 00:46:30,bener,False,positif,0.971251368522644,negatif,0.6186851859092712,positif,0.9955605268478394,negatif,0.7917985320091248,positif
7553950099299110151,7554392133076845332,7.554029080099685e+18,1.0,mykeastore,Mykea Store,betul. dari beliau aku berani nggak kasih sufkr setelah sapih. hasilnya makan anak banyak. tentunya dengan protein harian yg terpenuhi,2025-09-26 20:39:49,betul dari beliau aku berani nggak kasih sufkr setelah sapih hasilnya makan anak banyak tentunya dengan protein harian yg terpenuhi,False,positif,0.9904323220252991,positif,0.6968967914581299,positif,0.9748325943946838,positif,0.9310927987098694,positif
7553950099299110151,7554387232473400071,7.554029080099685e+18,1.0,borntounloved__,Z,aku udah pernah denger Dr. Tan ngomel tapi buat kebaikan jugaaa 😭,2025-09-26 20:20:50,aku udah pernah denger dr tan ngomel tapi buat kebaikan jugaaa,False,positif,0.9886330962181091,negatif,0.8057376742362976,positif,0.9515674114227295,netral,0.9841924905776978,positif
7553950099299110151,7554294696119468807,7.554029080099685e+18,1.0,moananana2,moananana2,anakku alumni menu gizi dr Tan kak.. anakkunintolerant laktosa stop susu 24bln. lgsg melejiiiiddd bbnya,2025-09-26 14:21:43,anakku alumni menu gizi dr tan kak anakkunintolerant laktosa stop susu 24bln lgsg melejiiiiddd bbnya,False,netral,0.955920398235321,positif,0.8327556848526001,netral,0.8974766135215759,negatif,0.9895688891410828,netral
7553950099299110151,7554285297141269256,7.554029080099685e+18,1.0,aevadeva,adev,"bener, sampe yg belum nikah pun akhirnya memutuskan belajar mpas 😭☝🏻",2025-09-26 13:45:17,bener sampe yg belum nikah pun akhirnya memutuskan belajar mpas,False,netral,0.7148511409759521,negatif,0.802770733833313,positif,0.669895350933075,negatif,0.44768381118774414,negatif
7553950099299110151,7554282987513299719,7.554029080099685e+18,1.0,nurulhidayati_nuhi,Nuhi,"Iyaaa bnr bngt, baru inget ini dokter Tan, agak cubby jadi pangling…",2025-09-26 13:36:15,iyaaa bnr bngt baru inget ini dokter tan agak cubby jadi pangling,False,negatif,0.5515454411506653,negatif,0.8366345167160034,negatif,0.6531374454498291,netral,0.6656655073165894,negatif
7553950099299110151,7554279626312712967,7.554029080099685e+18,1.0,aishazff,Aishazf,tapi byk Mahmud yg ga suka sama dr tan dgn dalih dsa aja pada nyaranin dikasi sufor atau bubur fortif ya hihi,2025-09-26 13:23:17,tapi byk mahmud yg ga suka sama dr tan dgn dalih dsa aja pada nyaranin dikasi sufor atau bubur fortif ya hihi,False,negatif,0.9955413937568665,negatif,0.9087355732917786,negatif,0.7315393686294556,negatif,0.8510577082633972,negatif
7553950099299110151,7554265790091428628,7.554029080099685e+18,1.0,emmatiani26,Emma emsy,S E T U J U 🔥🔥🔥🔥,2025-09-26 12:29:34,s e t u j u,False,netral,0.9764543771743774,negatif,0.8019549250602722,negatif,0.45588988065719604,netral,0.8359696865081787,negatif
7553950099299110151,7554255484775006993,7.554029080099685e+18,1.0,chun.yang6,Chun yang,kalah sama yg ada ordalnya,2025-09-26 11:49:47,kalah sama yg ada ordalnya,False,negatif,0.9955374002456665,negatif,0.9753775596618652,negatif,0.997350811958313,negatif,0.9977385997772217,negatif
7553950099299110151,7554236338251170581,7.554029080099685e+18,1.0,_intan042,intanpariwaraaa,"emang bener sih, aku kadang kena mental tpi emang kenyataannya begitu jdi introspeksi diri aja sebagai emak-emak 😂",2025-09-26 10:35:20,emang bener sih aku kadang kena mental tpi emang kenyataannya begitu jdi introspeksi diri aja sebagai emak emak,False,negatif,0.992409348487854,negatif,0.9184334874153137,negatif,0.936427116394043,netral,0.9973932504653931,negatif
7553950099299110151,7554227458872115976,7.554029080099685e+18,1.0,denysa__15,DEN_NY,Nggak bisa om BGN harus dari purnawira🤭,2025-09-26 10:00:55,nggak bisa om bgn harus dari purnawira,False,negatif,0.6806713938713074,negatif,0.9803056716918945,netral,0.49434927105903625,negatif,0.9434110522270203,negatif
7553950099299110151,7554227205144920840,7.554029080099685e+18,1.0,rovitakusuma,RovitaRopi'i,mbk orang bener mah gak bakal dipakek di Indonesia mbk😭,2025-09-26 09:59:49,mbk orang bener mah gak bakal dipakek di indonesia mbk,False,negatif,0.9955423474311829,negatif,0.9706462025642395,negatif,0.9914637207984924,negatif,0.8551132678985596,negatif
